"model","logloss"
"amyloid_binary ~ ptau181 + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.280963960652176
"amyloid_binary ~ ptau181 + Ab_ratio + time_diff + sex + apoe_ternary",0.289533696859417
"amyloid_binary ~ ptau181 + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_ternary",0.287462304597477
"amyloid_binary ~ ptau181 + Ab_ratio + sex + Calculated_Consensus_dx + apoe_ternary",0.289343664308382
"amyloid_binary ~ ptau181 + age_at_appointment + time_diff + sex + apoe_ternary",0.292718798490783
"amyloid_binary ~ ptau181 + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_ternary",0.291280767782563
"amyloid_binary ~ ptau181 + age_at_appointment + sex + Calculated_Consensus_dx + apoe_ternary",0.292359966377323
"amyloid_binary ~ ptau181 + time_diff + sex + Calculated_Consensus_dx + apoe_ternary",0.301646717483778
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + apoe_ternary",0.161321292566102
"amyloid_binary ~ pTau217 + GFAP + NFL + age_at_appointment + apoe_ternary",0.16270619173554
"amyloid_binary ~ pTau217 + GFAP + NFL + time_diff + apoe_ternary",0.168620147561349
"amyloid_binary ~ pTau217 + GFAP + NFL + sex + apoe_ternary",0.168205957204375
"amyloid_binary ~ pTau217 + GFAP + NFL + Calculated_Consensus_dx + apoe_ternary",0.165526213297146
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + age_at_appointment + apoe_ternary",0.165628949504664
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + time_diff + apoe_ternary",0.167077613995786
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + sex + apoe_ternary",0.166111942610007
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + Calculated_Consensus_dx + apoe_ternary",0.163591034439705
"amyloid_binary ~ pTau217 + GFAP + age_at_appointment + time_diff + apoe_ternary",0.172344325335786
"amyloid_binary ~ pTau217 + GFAP + age_at_appointment + sex + apoe_ternary",0.171397884072139
"amyloid_binary ~ pTau217 + GFAP + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.168805541366862
"amyloid_binary ~ pTau217 + GFAP + time_diff + sex + apoe_ternary",0.173796830675439
"amyloid_binary ~ pTau217 + GFAP + time_diff + Calculated_Consensus_dx + apoe_ternary",0.170972772128917
"amyloid_binary ~ pTau217 + GFAP + sex + Calculated_Consensus_dx + apoe_ternary",0.170223216532496
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + age_at_appointment + apoe_ternary",0.164861780554466
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + time_diff + apoe_ternary",0.168231488631891
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + sex + apoe_ternary",0.167357754574308
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_ternary",0.165219202106602
"amyloid_binary ~ pTau217 + NFL + age_at_appointment + time_diff + apoe_ternary",0.169106926048326
"amyloid_binary ~ pTau217 + NFL + age_at_appointment + sex + apoe_ternary",0.168163056128176
"amyloid_binary ~ pTau217 + NFL + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.165606375838941
"amyloid_binary ~ pTau217 + NFL + time_diff + sex + apoe_ternary",0.173596295897336
"amyloid_binary ~ pTau217 + NFL + time_diff + Calculated_Consensus_dx + apoe_ternary",0.171042010669982
"amyloid_binary ~ pTau217 + NFL + sex + Calculated_Consensus_dx + apoe_ternary",0.170388336284435
"amyloid_binary ~ pTau217 + Ab_ratio + age_at_appointment + time_diff + apoe_ternary",0.169171404536551
"amyloid_binary ~ pTau217 + Ab_ratio + age_at_appointment + sex + apoe_ternary",0.168242161749345
"amyloid_binary ~ pTau217 + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.165898229813518
"amyloid_binary ~ pTau217 + Ab_ratio + time_diff + sex + apoe_ternary",0.170199871248052
"amyloid_binary ~ pTau217 + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_ternary",0.167658777672105
"amyloid_binary ~ pTau217 + Ab_ratio + sex + Calculated_Consensus_dx + apoe_ternary",0.166858413985012
"amyloid_binary ~ pTau217 + age_at_appointment + time_diff + sex + apoe_ternary",0.173905089734032
"amyloid_binary ~ pTau217 + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_ternary",0.171248580572528
"amyloid_binary ~ pTau217 + age_at_appointment + sex + Calculated_Consensus_dx + apoe_ternary",0.170415524431162
"amyloid_binary ~ pTau217 + time_diff + sex + Calculated_Consensus_dx + apoe_ternary",0.17328557296895
"amyloid_binary ~ GFAP + NFL + Ab_ratio + age_at_appointment + apoe_ternary",0.297641699932358
"amyloid_binary ~ GFAP + NFL + Ab_ratio + time_diff + apoe_ternary",0.308977344499202
"amyloid_binary ~ GFAP + NFL + Ab_ratio + sex + apoe_ternary",0.309819052090383
"amyloid_binary ~ GFAP + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_ternary",0.3070120543218
"amyloid_binary ~ GFAP + NFL + age_at_appointment + time_diff + apoe_ternary",0.330486401099656
"amyloid_binary ~ GFAP + NFL + age_at_appointment + sex + apoe_ternary",0.32981050686609
"amyloid_binary ~ GFAP + NFL + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.328202274328027
"amyloid_binary ~ GFAP + NFL + time_diff + sex + apoe_ternary",0.351712828211136
"amyloid_binary ~ GFAP + NFL + time_diff + Calculated_Consensus_dx + apoe_ternary",0.346574166496051
"amyloid_binary ~ GFAP + NFL + sex + Calculated_Consensus_dx + apoe_ternary",0.348603707862625
"amyloid_binary ~ GFAP + Ab_ratio + age_at_appointment + time_diff + apoe_ternary",0.301019087451431
"amyloid_binary ~ GFAP + Ab_ratio + age_at_appointment + sex + apoe_ternary",0.300702024067221
"amyloid_binary ~ GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.299607505529983
"amyloid_binary ~ GFAP + Ab_ratio + time_diff + sex + apoe_ternary",0.309614054624593
"amyloid_binary ~ GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_ternary",0.30695316045297
"amyloid_binary ~ GFAP + Ab_ratio + sex + Calculated_Consensus_dx + apoe_ternary",0.307915125905915
"amyloid_binary ~ GFAP + age_at_appointment + time_diff + sex + apoe_ternary",0.331711849173823
"amyloid_binary ~ GFAP + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_ternary",0.330159839917635
"amyloid_binary ~ GFAP + age_at_appointment + sex + Calculated_Consensus_dx + apoe_ternary",0.329711623457999
"amyloid_binary ~ GFAP + time_diff + sex + Calculated_Consensus_dx + apoe_ternary",0.34628431808061
"amyloid_binary ~ NFL + Ab_ratio + age_at_appointment + time_diff + apoe_ternary",0.318695942522922
"amyloid_binary ~ NFL + Ab_ratio + age_at_appointment + sex + apoe_ternary",0.318644207757492
"amyloid_binary ~ NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.315503082671529
"amyloid_binary ~ NFL + Ab_ratio + time_diff + sex + apoe_ternary",0.33530285080331
"amyloid_binary ~ NFL + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_ternary",0.329377262202915
"amyloid_binary ~ NFL + Ab_ratio + sex + Calculated_Consensus_dx + apoe_ternary",0.329732457985538
"amyloid_binary ~ NFL + age_at_appointment + time_diff + sex + apoe_ternary",0.346285105424837
"amyloid_binary ~ NFL + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_ternary",0.342170508960717
"amyloid_binary ~ NFL + age_at_appointment + sex + Calculated_Consensus_dx + apoe_ternary",0.341827650043659
"amyloid_binary ~ NFL + time_diff + sex + Calculated_Consensus_dx + apoe_ternary",0.367064884857196
"amyloid_binary ~ Ab_ratio + age_at_appointment + time_diff + sex + apoe_ternary",0.319449990976363
"amyloid_binary ~ Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_ternary",0.316596015691035
"amyloid_binary ~ Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_ternary",0.316549169210411
"amyloid_binary ~ Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_ternary",0.333059628426789
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + apoe_ternary",0.165606731149395
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + Ab_ratio + apoe_ternary",0.161588889387343
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + age_at_appointment + apoe_ternary",0.169444412120863
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + time_diff + apoe_ternary",0.171974921466691
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + sex + apoe_ternary",0.171085030515218
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + Calculated_Consensus_dx + apoe_ternary",0.168663453709176
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + Ab_ratio + apoe_ternary",0.163066416511369
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + age_at_appointment + apoe_ternary",0.164923875599411
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + time_diff + apoe_ternary",0.170944205020393
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + sex + apoe_ternary",0.17029512079361
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + NFL + Calculated_Consensus_dx + apoe_ternary",0.168374105660585
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + age_at_appointment + apoe_ternary",0.164058689434088
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + time_diff + apoe_ternary",0.16581408565107
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + sex + apoe_ternary",0.165058686980746
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + Ab_ratio + Calculated_Consensus_dx + apoe_ternary",0.162697836307107
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + age_at_appointment + time_diff + apoe_ternary",0.171665259248751
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + age_at_appointment + sex + apoe_ternary",0.170841009471065
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.168457150571848
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + time_diff + sex + apoe_ternary",0.173773593579214
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + time_diff + Calculated_Consensus_dx + apoe_ternary",0.171346061132944
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + sex + Calculated_Consensus_dx + apoe_ternary",0.170794683350133
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + Ab_ratio + apoe_ternary",0.265958670177607
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + age_at_appointment + apoe_ternary",0.272610635175252
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + time_diff + apoe_ternary",0.283745812188682
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + sex + apoe_ternary",0.286986064061376
"amyloid_binary ~ ptau231 + ptau181 + GFAP + NFL + Calculated_Consensus_dx + apoe_ternary",0.285127661169594
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + age_at_appointment + apoe_ternary",0.26519331940876
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + time_diff + apoe_ternary",0.268456788738519
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + sex + apoe_ternary",0.26922549225176
"amyloid_binary ~ ptau231 + ptau181 + GFAP + Ab_ratio + Calculated_Consensus_dx + apoe_ternary",0.268529927390361
"amyloid_binary ~ ptau231 + ptau181 + GFAP + age_at_appointment + time_diff + apoe_ternary",0.27830954085188
"amyloid_binary ~ ptau231 + ptau181 + GFAP + age_at_appointment + sex + apoe_ternary",0.278585056713355
"amyloid_binary ~ ptau231 + ptau181 + GFAP + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.278484525049578
"amyloid_binary ~ ptau231 + ptau181 + GFAP + time_diff + sex + apoe_ternary",0.285439685844834
"amyloid_binary ~ ptau231 + ptau181 + GFAP + time_diff + Calculated_Consensus_dx + apoe_ternary",0.284119133369262
"amyloid_binary ~ ptau231 + ptau181 + GFAP + sex + Calculated_Consensus_dx + apoe_ternary",0.286926735241729
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + age_at_appointment + apoe_ternary",0.269290232104092
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + time_diff + apoe_ternary",0.277504041630768
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + sex + apoe_ternary",0.278591703957707
"amyloid_binary ~ ptau231 + ptau181 + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_ternary",0.276777457755253
"amyloid_binary ~ ptau231 + ptau181 + NFL + age_at_appointment + time_diff + apoe_ternary",0.281040241503731
"amyloid_binary ~ ptau231 + ptau181 + NFL + age_at_appointment + sex + apoe_ternary",0.281291478231605
"amyloid_binary ~ ptau231 + ptau181 + NFL + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.280065873244303
"amyloid_binary ~ ptau231 + ptau181 + NFL + time_diff + sex + apoe_ternary",0.292745429261426
"amyloid_binary ~ ptau231 + ptau181 + NFL + time_diff + Calculated_Consensus_dx + apoe_ternary",0.289917285231061
"amyloid_binary ~ ptau231 + ptau181 + NFL + sex + Calculated_Consensus_dx + apoe_ternary",0.292705015595475
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + time_diff + apoe_ternary",0.271729298560732
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + sex + apoe_ternary",0.271676915103536
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.270965746630409
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + time_diff + sex + apoe_ternary",0.278489247859118
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_ternary",0.276527388568511
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + sex + Calculated_Consensus_dx + apoe_ternary",0.277695162339057
"amyloid_binary ~ ptau231 + ptau181 + age_at_appointment + time_diff + sex + apoe_ternary",0.28302955835562
"amyloid_binary ~ ptau231 + ptau181 + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_ternary",0.281949073501187
"amyloid_binary ~ ptau231 + ptau181 + age_at_appointment + sex + Calculated_Consensus_dx + apoe_ternary",0.282604198296402
"amyloid_binary ~ ptau231 + ptau181 + time_diff + sex + Calculated_Consensus_dx + apoe_ternary",0.291095303573073
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Ab_ratio + apoe_ternary",0.163818401081569
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + age_at_appointment + apoe_ternary",0.164455142828386
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + time_diff + apoe_ternary",0.170540339990253
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + sex + apoe_ternary",0.17031750795021
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Calculated_Consensus_dx + apoe_ternary",0.167792835247916
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + age_at_appointment + apoe_ternary",0.168081525745931
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + time_diff + apoe_ternary",0.169451582639978
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + sex + apoe_ternary",0.168544422771407
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + Calculated_Consensus_dx + apoe_ternary",0.165978867139931
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + time_diff + apoe_ternary",0.174895505083888
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + sex + apoe_ternary",0.17403632717741
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.171500790167402
"amyloid_binary ~ ptau231 + pTau217 + GFAP + time_diff + sex + apoe_ternary",0.176235092014824
"amyloid_binary ~ ptau231 + pTau217 + GFAP + time_diff + Calculated_Consensus_dx + apoe_ternary",0.173517034473171
"amyloid_binary ~ ptau231 + pTau217 + GFAP + sex + Calculated_Consensus_dx + apoe_ternary",0.172836213105166
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + age_at_appointment + apoe_ternary",0.16732443429074
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + time_diff + apoe_ternary",0.170730239049574
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + sex + apoe_ternary",0.169968260823993
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_ternary",0.167925496492916
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + time_diff + apoe_ternary",0.171280678895671
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + sex + apoe_ternary",0.170431187682471
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.168037450260813
"amyloid_binary ~ ptau231 + pTau217 + NFL + time_diff + sex + apoe_ternary",0.175822218923486
"amyloid_binary ~ ptau231 + pTau217 + NFL + time_diff + Calculated_Consensus_dx + apoe_ternary",0.173444226513777
"amyloid_binary ~ ptau231 + pTau217 + NFL + sex + Calculated_Consensus_dx + apoe_ternary",0.172876269187659
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + time_diff + apoe_ternary",0.171639113657066
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + sex + apoe_ternary",0.170791595557639
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.168493401226027
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + time_diff + sex + apoe_ternary",0.172631036654664
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_ternary",0.170184923743362
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + sex + Calculated_Consensus_dx + apoe_ternary",0.169407297900226
"amyloid_binary ~ ptau231 + pTau217 + age_at_appointment + time_diff + sex + apoe_ternary",0.176491602086304
"amyloid_binary ~ ptau231 + pTau217 + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_ternary",0.173914800761441
"amyloid_binary ~ ptau231 + pTau217 + age_at_appointment + sex + Calculated_Consensus_dx + apoe_ternary",0.173148217674771
"amyloid_binary ~ ptau231 + pTau217 + time_diff + sex + Calculated_Consensus_dx + apoe_ternary",0.175854463201231
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + age_at_appointment + apoe_ternary",0.256786208231049
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + time_diff + apoe_ternary",0.26597626473672
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + sex + apoe_ternary",0.267509928454659
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_ternary",0.26543197675884
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + time_diff + apoe_ternary",0.274695721712271
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + sex + apoe_ternary",0.275049883559722
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.273923422671026
"amyloid_binary ~ ptau231 + GFAP + NFL + time_diff + sex + apoe_ternary",0.290338965422106
"amyloid_binary ~ ptau231 + GFAP + NFL + time_diff + Calculated_Consensus_dx + apoe_ternary",0.286556393350176
"amyloid_binary ~ ptau231 + GFAP + NFL + sex + Calculated_Consensus_dx + apoe_ternary",0.290422774126024
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + time_diff + apoe_ternary",0.266234224389037
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + sex + apoe_ternary",0.266122112899046
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_ternary",0.265620077678781
